 81   522  70.00000621597   3.1221
 81   522  80.00000621597   3.1221
 81   522  90.00000621597   3.1221
 81   522 100.00000621597   3.1221
 81   522 110.00000621597   3.1221
 81   522 120.00000621597   3.1221
 81   523  10.00000836615   3.0292
 81   523  20.00000836615   3.0292
 81   523  30.00000836615   3.0292
 81   523  40.00000836615   3.0292
 81   523  50.00000836615   3.0292
 81   523  60.00000836615   3.0292
 81   523  70.00000621597   3.1221
 81   523  80.00000621597   3.1221
 81   523  90.00000621597   3.1221
 81   523 100.00000621597   3.1221
 81   523 110.00000621597   3.1221
 81   523 120.00000621597   3.1221
 81   524  10.00000836615   3.0292
 81   524  20.00000836615   3.0292
 81   524  30.00000836615   3.0292
 81   524  40.00000836615   3.0292
 81   524  50.00000836615   3.0292
 81   524  60.00000836615   3.0292
 81   524  70.00000621597   3.1221
 81   524  80.00000621597   3.1221
 81   524  90.00000621597   3.1221
 81   524 100.00000621597   3.1221
 81   524 110.00000621597   3.1221
 81   524 120.00000621597   3.1221
 81   525  10.00000836615   3.0292
 81   525  20.00000836615   3.0292
 81   525  30.00000836615   3.0292
 81   525  40.00000836615   3.0292
 81   525  50.00000836615   3.0292
 81   525  60.00000836615   3.0292
 81   525  70.00000621597   3.1221
 81   525  80.00000621597   3.1221
 81   525  90.00000621597   3.1221
 81   525 100.00000621597   3.1221
 81   525 110.00000621597   3.1221
 81   525 120.00000621597   3.1221
 81   526  10.00000836615   3.0292
 81   526  20.00000836615   3.0292
 81   526  30.00000836615   3.0292
 81   526  40.00000836615   3.0292
 81   526  50.00000836615   3.0292
 81   526  60.00000836615   3.0292
 81   526  70.00000621597   3.1221
 81   526  80.00000621597   3.1221
 81   526  90.00000621597   3.1221
 81   526 100.00000621597   3.1221
 81   526 110.00000621597   3.1221
 81   526 120.00000621597   3.1221
 81   551  10.00000836615   3.0292
 81   551  20.00000836615   3.0292
 81   551  30.00000836615   3.0292
 81   551  40.00000836615   3.0292
 81   551  50.00000836615   3.0292
 81   551  60.00000836615   3.0292
 81   551  70.00000621597   3.1221
 81   551  80.00000621597   3.1221
 81   551  90.00000621597   3.1221
 81   551 100.00000621597   3.1221
 81   551 110.00000621597   3.1221
 81   551 120.00000621597   3.1221
 81   552  10.00000836615   3.0292
 81   552  20.00000836615   3.0292
 81   552  30.00000836615   3.0292
 81   552  40.00000836615   3.0292
 81   552  50.00000836615   3.0292
 81   552  60.00000836615   3.0292
 81   552  70.00000621597   3.1221
 81   552  80.00000621597   3.1221
 81   552  90.00000621597   3.1221
 81   552 100.00000621597   3.1221
 81   552 110.00000621597   3.1221
 81   552 120.00000621597   3.1221
 81   561  10.00000836615   3.0292
 81   561  20.00000836615   3.0292
 81   561  30.00000836615   3.0292
 81   561  40.00000836615   3.0292
 81   561  50.00000836615   3.0292
 81   561  60.00000836615   3.0292
 81   561  70.00000621597   3.1221
 81   561  80.00000621597   3.1221
 81   561  90.00000621597   3.1221
 81   561 100.00000621597   3.1221
 81   561 110.00000621597   3.1221
 81   561 120.00000621597   3.1221
 81   562  10.00000836615   3.0292
 81   562  20.00000836615   3.0292
 81   562  30.00000836615   3.0292
 81   562  40.00000836615   3.0292
 81   562  50.00000836615   3.0292
 81   562  60.00000836615   3.0292
 81   562  70.00000621597   3.1221
 81   562  80.00000621597   3.1221
 81   562  90.00000621597   3.1221
 81   562 100.00000621597   3.1221
 81   562 110.00000621597   3.1221
 81   562 120.00000621597   3.1221
 81   537  10.00000405973   3.2342
 81   537  20.00000405973   3.2342
 81   537  30.00000405973   3.2342
 81   537  40.00000405973   3.2342
 81   537  50.00000405973   3.2342
 81   537  60.00000405973   3.2342
 81   537  70.00000410735   3.2319
 81   537  80.00000410735   3.2319
 81   537  90.00000410735   3.2319
 81   537 100.00000410735   3.2319
 81   537 110.00000410735   3.2319
 81   537 120.00000410735   3.2319
 81   538  10.00000405973   3.2342
 81   538  20.00000405973   3.2342
 81   538  30.00000405973   3.2342
 81   538  40.00000405973   3.2342
 81   538  50.00000405973   3.2342
 81   538  60.00000405973   3.2342
 81   538  70.00000410735   3.2319
 81   538  80.00000410735   3.2319
 81   538  90.00000410735   3.2319
 81   538 100.00000410735   3.2319
 81   538 110.00000410735   3.2319
 81   538 120.00000410735   3.2319
 81   539  10.00000405973   3.2342
 81   539  20.00000405973   3.2342
 81   539  30.00000405973   3.2342
 81   539  40.00000405973   3.2342
 81   539  50.00000405973   3.2342
 81   539  60.00000405973   3.2342
 81   539  70.00000410735   3.2319
 81   539  80.00000410735   3.2319
 81   539  90.00000410735   3.2319
 81   539 100.00000410735   3.2319
 81   539 110.00000410735   3.2319
 81   539 120.00000410735   3.2319
